Date,Standardized_index0,Standardized_index1,Standardized_index2,Standardized_index3,Standardized_index4,Standardized_index5,Standardized_index6,Standardized_index7,Standardized_index8,Standardized_index9
2009-06,-1.3071686146346742,-2.557868374304678,-0.2481223976336716,-0.14551310267223797,-0.4275451680163045,-0.8875242150950555,-2.0118995781974958,0.0,0.9089874314929117,1.804107958002486
2009-07,-1.7034381933111404,-2.097948246321027,0.26114556848577936,-0.1823174643425242,0.27759137926125116,-0.8374360340393621,-2.0276189766802206,0.0,0.7173590090927268,1.810136546208979
2009-08,-1.7282050419784194,-1.9446415369931394,-0.8618895048529577,-0.1046528447221658,1.3532234005320982,-0.9578253650024922,-1.9726010819906838,0.0,0.5161528902600319,1.7313582090503286
2009-09,-1.0842669766291615,-1.7913348276652519,-1.0007807683400807,-0.04733723615124775,0.9588249927327877,-0.6097624837862103,-1.9909403802205294,0.0,0.41242159330240885,1.7024114164715347
2009-10,-1.3236798470795272,-1.6380281183373646,-0.4079134893407615,0.04516037557804214,0.5524751180304674,-0.7270421272336876,-2.0590577736456703,0.0,0.34873793635297706,1.6945168366773184
2009-11,-1.5878595661971706,-1.1781079903537135,0.13548204437838238,0.11958027817457179,0.6361353863515338,-0.6389713343796635,-1.9542617837608383,0.0,0.2635315851548047,1.8723526341470351
2009-12,-1.1668231388534254,-1.024801281025826,1.1606318463071472,0.17573705923697955,0.9229705920237596,-0.4340651391518268,-1.8468458941288854,0.0,0.1220384564099768,2.000539457064034
2010-01,-1.0099664306273235,-0.564881153042175,1.7497953582801435,0.20797564052373532,0.9110191251207501,-0.687837852482779,-1.9202030870482678,0.0,0.02618499850267801,2.098636221301259
2010-02,-1.0760113604067356,-1.1781079903537135,-0.033833019682110575,0.14278000489494744,0.21783404474620405,-0.5593411219252684,-1.8835244905885766,0.0,0.02882127731922681,2.1317934564369683
2010-03,-1.0760113604067356,-0.41157444371428764,-0.43066520107389056,0.23532396972457773,0.7317471215756088,-0.22627137694516974,-1.786588199945107,0.0,-0.06244106578200946,2.059383720210016
2010-04,-1.1915899875207043,-0.25826773438640027,-0.20976195343246576,0.21671319993790275,0.851261790605703,-0.6931687453667552,-1.917583187301147,0.0,-0.1131193138835588,2.0789111037484367
2010-05,-1.0760113604067356,0.20165239359725085,-0.5486566363410459,0.16639690951838676,0.9349220589267693,-0.14019966892263674,-2.0800169716226367,0.0,0.06445328779816353,1.861329307729111
2010-06,-0.8778765710685019,-0.41157444371428764,-0.35394431267147886,0.1832694380422963,0.5644265849334771,0.12001453997645332,-2.048578174657187,0.0,0.1578429524174,1.7398030171332324
2010-07,-1.5548371013074658,-0.25826773438640027,0.033363896366898044,0.20127761752454595,0.20588257784319444,-0.22771516043457998,-2.0695373726341533,0.0,0.07032729496972279,1.6460967472727912
2010-08,-1.464025322860775,-0.10496102505851294,-0.8380795739694508,0.23217195890142978,0.19393111094018486,-0.033359690706279664,-2.0669174728870323,0.0,0.05183684631596951,1.4067235187245202
2010-09,-1.5218146364177598,0.20165239359725085,-0.9809391592704917,0.3075421000549379,-0.21241876376213528,0.17876542196860812,-2.111455768588086,0.0,0.03708058436443567,1.3950491098167093
2010-10,-1.5630927175298917,-0.10496102505851294,-0.4142628042430302,0.4015230109951209,0.5046692504184299,-0.11609959067632751,-2.1245552673236903,0.0,-0.09223306623703065,1.3910491893876398
2010-11,-1.2411236848552634,0.04834568426936351,0.11696320924676627,0.4727909027685026,0.31344577997027906,0.2088627547093906,-2.1193154678294484,0.0,-0.19652731596298934,1.5513091592102328
2010-12,-1.0017108144048976,0.04834568426936351,1.3167191709879142,0.6369040545237273,0.5405236511274579,0.37922920645979785,-1.930682686036751,0.0,-0.2612388866705899,1.9533155161131757
2011-01,-1.0264776630721766,-0.41157444371428764,1.78471659024262,0.7266436567827628,1.006630860344826,0.27083438448561437,-2.0773970718755157,0.0,-0.32812127524685264,2.071325130255267
2011-02,-0.7540423277321061,0.20165239359725085,-0.024573602116301774,0.7557534037965408,0.8871161913147317,0.061485778521130886,-2.166473663277623,0.0,-0.33940782830651295,2.0980545154216856
2011-03,-1.5796039499747447,0.20165239359725085,-0.43595629682578063,0.9262169302984017,0.8990676582177405,0.44120083623602163,-2.0590577736456703,0.0,-0.3112201932454431,2.0021995030919095
2011-04,-1.389724776858938,0.20165239359725085,-0.28516006789690457,0.9200056148527866,1.0902911286658923,0.3373594852669012,-2.064297573139912,0.0,-0.32020393951029524,2.0061159011550402
2011-05,-1.0182220468497507,0.3549591029251382,-0.5391326639876436,0.8490158416814474,-0.2602246313741728,0.5760280020932539,-1.9673612824964422,0.0,-0.29426161606787143,1.887670888975813
2011-06,-1.2493793010776892,0.20165239359725085,-0.3274888339120276,0.9064241564530463,-0.1885158299561161,0.5804704128299008,-1.9202030870482678,0.0,-0.2655915214850929,1.8638914577168704
2011-07,-1.8933173664269471,0.3549591029251382,0.0418296495699225,0.9261705771980613,-0.1885158299561161,0.6920859825881532,-1.9595015832550797,0.0,-0.23031148147587935,1.869065995927443
2011-08,-2.545511047998632,0.20165239359725085,-0.8248518345897248,0.8667690791118248,-0.5231569032403803,0.6596563842106311,-1.891384189829939,0.0,-0.004923391507430044,1.2900397571336395
2011-09,-2.2400532477688557,0.20165239359725085,-0.9862302550223825,0.9003519003084525,-0.5590113039494083,0.7837107040314949,-1.9883204804734085,0.0,0.1538482875692633,0.9487421987836749
2011-10,-2.132730236877313,0.3549591029251382,-0.44389294045361655,0.9353021379651223,-0.4633995687253333,0.9887279595277476,-1.8285065958990399,0.0,0.10488739538177526,1.0677661468144777
2011-11,-1.8933173664269471,0.3549591029251382,0.07198889535569741,1.00499402432693,-0.21241876376213528,0.6814241968202008,-1.736810104749812,0.0,0.1261531111909737,0.9445317562267599
2011-12,-1.381469160636511,0.5082658122530256,1.501113857941294,0.9557902083155838,-0.06900116092602189,1.1502095898048612,-1.760389202473899,0.0,0.13175214143306171,0.9013747200183767
2012-01,-0.9604327332927658,0.8148792309087893,1.7373612832632004,0.9865454903914465,0.19393111094018486,1.0143828815318832,-1.721090706267087,0.0,-0.0065057587470236265,0.9069535564062897
2012-02,-0.9356658846254868,0.8148792309087893,-0.020605280302384576,1.0907936130570306,0.18197964403717526,1.2636021238577724,-1.6529733128419464,0.0,-0.07214025202154044,0.8666122536578437
2012-03,-0.8613653386236488,0.5082658122530256,-0.4798723915664709,1.0368617808109624,0.24173697855222237,1.2213992218596272,-1.474820130037732,0.0,-0.11186141942074126,1.0198891088079163
2012-04,-0.8448541061787959,0.6615725215809128,-0.21902137099827457,1.0170226538652667,0.4927177835154204,0.9988344439536192,-1.668692711324671,0.0,-0.1148516685392276,0.9455843668659883
2012-05,-0.6054412357284313,0.5082658122530256,-0.5338415682357528,0.9966968193659964,0.32539724687328864,1.1837497908665449,-1.50101912750894,0.0,0.017099760752948275,0.6772643457389241
2012-06,-1.1090338252964405,0.6615725215809128,-0.2512970550848052,0.8276238858743478,-0.6665745060764929,0.9556319995397284,-1.5062589270031814,0.0,0.08869575385840155,0.46980435793454656
